pin,slack
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_i_o2[5]:A,34069
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_i_o2[5]:B,35196
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_i_o2[5]:Y,34069
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIlOl[2]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIlOl[2]:CLK,37540
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIlOl[2]:D,37513
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIlOl[2]:Q,37540
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_264:IPC,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClI0I50_i_a2:A,28815
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClI0I50_i_a2:B,33626
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClI0I50_i_a2:Y,28815
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a2_RNITC377[0]:A,31697
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a2_RNITC377[0]:B,31638
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a2_RNITC377[0]:C,30452
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a2_RNITC377[0]:Y,30452
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIRVE9[1]:A,29158
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIRVE9[1]:B,29053
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIRVE9[1]:Y,29053
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[1]:A,34684
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[1]:B,34424
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[1]:C,33380
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[1]:D,33208
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[1]:Y,33208
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_209:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_209:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[5]:A,31025
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[5]:B,37522
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[5]:C,35892
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClI0I_19[5]:Y,31025
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_227:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_227:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_117:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_117:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Il_RNIL5481[1]:A,36277
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Il_RNIL5481[1]:B,36193
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Il_RNIL5481[1]:Y,36193
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_233:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_233:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Il:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Il:CLK,33910
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Il:D,37442
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Il:EN,35116
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Il:Q,33910
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClIOl_10_0_RNO:A,31268
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClIOl_10_0_RNO:B,28815
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClIOl_10_0_RNO:C,27265
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2ClIOl_10_0_RNO:Y,27265
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1ll.CI2CIlOl_3[2]:A,37513
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1ll.CI2CIlOl_3[2]:B,37538
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1ll.CI2CIlOl_3[2]:Y,37513
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_128:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_128:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO[0]:A,34973
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO[0]:B,35116
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO[0]:C,37251
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO[0]:Y,34973
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[2]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[2]:CLK,33559
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[2]:D,33593
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI[2]:Q,33559
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_o2_2[0]:A,34327
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_o2_2[0]:B,34235
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_o2_2[0]:C,34181
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_o2_2[0]:Y,34181
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[2]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[2]:CLK,36411
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[2]:D,34978
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[2]:Q,36411
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_161:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_161:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_6:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_6:IPC,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[1]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[1]:CLK,34012
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[1]:D,33575
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[1]:Q,34012
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_102:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_102:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:A,37513
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:B,37382
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:C,37486
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:D,37406
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[5]:Y,37382
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[4]:A,32996
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[4]:B,30567
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[4]:C,30514
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[4]:Y,30514
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_i_0_0_tz[6]:A,36430
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_i_0_0_tz[6]:B,36436
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_i_0_0_tz[6]:Y,36430
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:A,31838
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:B,30580
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:C,31682
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:D,31570
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl_0_sqmuxa_3:Y,30580
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_50:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:A,32741
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:B,31528
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:C,30279
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:D,30178
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[3]:Y,30178
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m6_2[1]:A,29306
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m6_2[1]:B,31307
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m6_2[1]:C,36028
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m6_2[1]:D,32459
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m6_2[1]:Y,29306
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_230:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_230:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0[4]:A,30629
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0[4]:B,30580
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0[4]:C,30474
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0[4]:Y,30474
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:A,34177
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:B,31776
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:C,31715
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:D,31635
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[1]:Y,31635
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_9[3]:A,37452
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_9[3]:B,32634
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_9[3]:C,35830
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_9[3]:D,30805
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_9[3]:Y,30805
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CIIIl7_1:A,30128
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CIIIl7_1:B,30180
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2CIIIl7_1:Y,30128
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il29_1:A,32961
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il29_1:B,34269
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il29_1:C,32998
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il29_1:Y,32961
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:CLK,34134
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:D,29616
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:EN,38432
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIOl:Q,34134
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Il_RNIQJ69C[0]:A,34059
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Il_RNIQJ69C[0]:B,33946
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Il_RNIQJ69C[0]:C,33858
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Il_RNIQJ69C[0]:D,33747
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Il_RNIQJ69C[0]:Y,33747
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOPAD:D,
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOPAD:E,
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOPAD:PAD,
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOPAD:Y,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_73:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_213:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl51_1.CO3:A,30721
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl51_1.CO3:B,30693
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl51_1.CO3:C,30580
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl51_1.CO3:Y,30580
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:A,33713
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:B,32528
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:C,34969
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:D,33649
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7:Y,32528
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[2]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[2]:CLK,34072
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[2]:D,33720
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClOIl[2]:Q,34072
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_197:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_197:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:A,34329
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:B,34221
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:C,34127
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:D,33920
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il22:Y,33920
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:A,33513
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:IPA,33513
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_9:IPB,
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[5]:A,33515
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[5]:B,33623
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[5]:C,33422
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[5]:Y,33422
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:A,33208
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:IPA,33208
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_3:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[3]:A,31568
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[3]:B,30178
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[3]:C,31398
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[3]:Y,30178
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[1]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[1]:CLK,37409
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[1]:D,37457
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol[1]:Q,37409
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_120:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:A,36256
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:B,35041
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:C,36149
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:D,36094
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I_8_2[4]:Y,35041
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_277:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_246:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_246:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_4:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_4:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_157:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_285:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_285:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_40:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_40:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_261:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_261:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:CLK,31682
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:D,36549
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:EN,32046
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[7]:Q,31682
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il_2:A,32832
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il_2:B,32775
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il_2:C,32687
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il_2:D,32576
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il_2:Y,32576
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I9:A,32961
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I9:B,32634
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I9:C,36251
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I9:D,35006
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I9:Y,32634
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_210:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1ll.un1_CI2CI0Ol8_0:A,37501
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1ll.un1_CI2CI0Ol8_0:B,37409
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1ll.un1_CI2CI0Ol8_0:C,37355
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1ll.un1_CI2CI0Ol8_0:Y,37355
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOENFF:A,
TEMP_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOENFF:Y,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CO0Il29_RNIQHSN5:A,31641
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CO0Il29_RNIQHSN5:B,32859
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CO0Il29_RNIQHSN5:C,31448
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CO0Il29_RNIQHSN5:Y,31448
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_134:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:A,36186
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:B,36226
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:C,33636
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:D,33674
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_0_1[0]:Y,33636
