pin,slack
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO_0[3]:A,33981
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO_0[3]:B,35986
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO_0[3]:Y,33981
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_o3_1[3]:A,31467
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_o3_1[3]:B,31445
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_o3_1[3]:Y,31445
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_208:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_208:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_16:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_16:IPC,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_0_0:A,36134
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_0_0:B,35060
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_0_0:C,30547
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_0_0:Y,30547
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg[0]:ALn,36765
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg[0]:CLK,35357
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg[0]:D,30511
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].APB_32.INTR_reg[0]:Q,35357
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_146:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlll.CI2COl0I_3_1[1]:A,36318
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlll.CI2COl0I_3_1[1]:B,36253
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlll.CI2COl0I_3_1[1]:C,36095
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlll.CI2COl0I_3_1[1]:D,34937
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlll.CI2COl0I_3_1[1]:Y,34937
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:A,37503
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:B,37477
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:C,31449
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:D,33684
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:Y,31449
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl[3]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl[3]:CLK,30681
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl[3]:D,30517
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl[3]:Q,30681
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:A,33416
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:B,34453
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:C,32180
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:D,31396
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:Y,31396
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO[6]:A,37512
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO[6]:B,37537
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO[6]:C,33865
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO[6]:D,34785
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO[6]:Y,33865
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[2]:A,32522
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[2]:B,31501
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[2]:C,30206
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[2]:Y,30206
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0ll.CI2CO0Ol_3[0]:A,37418
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0ll.CI2CO0Ol_3[0]:B,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0ll.CI2CO0Ol_3[0]:Y,37418
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_74:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_195:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_195:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:A,32359
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:B,33414
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:C,35239
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:D,34923
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:FCI,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:Y,32359
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[5]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[5]:CLK,30496
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[5]:D,37389
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[5]:Q,30496
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_7:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_7:IPC,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_2:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_2:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_2:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Ol_RNO:A,37510
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Ol_RNO:B,37459
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Ol_RNO:C,37361
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Ol_RNO:Y,37361
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_i_a2_1[6]:A,33885
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_i_a2_1[6]:B,35131
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_i_a2_1[6]:C,33901
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_i_a2_1[6]:D,33865
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_ns_i_a2_1[6]:Y,33865
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClO0I44:A,35311
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClO0I44:B,35102
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClO0I44:C,33961
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClO0I44:Y,33961
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:CLK,27113
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:D,38639
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:EN,37377
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:Q,27113
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:CLK,28705
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:D,31055
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:EN,28530
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:Q,28705
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_85:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_85:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIQ3UI[3]:A,30445
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIQ3UI[3]:B,31526
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_RNIQ3UI[3]:Y,30445
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:CLK,28351
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:D,30529
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:EN,29101
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:Q,28351
TEMP_sb_0/COREI2C_0_0/PRDATA[5]:A,31337
TEMP_sb_0/COREI2C_0_0/PRDATA[5]:B,32274
TEMP_sb_0/COREI2C_0_0/PRDATA[5]:Y,31337
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:A,37441
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:B,37537
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:C,29646
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:D,29682
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:Y,29646
TEMP_sb_0/CoreGPIO_0_0/RDATA_32.un14_PRDATA_o_1:A,29526
TEMP_sb_0/CoreGPIO_0_0/RDATA_32.un14_PRDATA_o_1:B,29745
TEMP_sb_0/CoreGPIO_0_0/RDATA_32.un14_PRDATA_o_1:Y,29526
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_187:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_131:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:A,36270
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:B,37514
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:C,33781
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:D,33736
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:Y,33736
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_0_m2:A,33787
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_0_m2:B,30547
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_0_m2:C,36282
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_0_m2:D,31841
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_0_m2:Y,30547
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0l.CI2ClIIl_3:A,33987
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0l.CI2ClIIl_3:B,37490
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0l.CI2ClIIl_3:Y,33987
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[3]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[3]:CLK,35236
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[3]:D,33981
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[3]:Q,35236
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2[2]:A,29468
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2[2]:B,31858
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2[2]:C,31695
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2[2]:Y,29468
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:A,37512
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:B,37389
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:C,37485
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:D,37355
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:Y,37355
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].gpin2[1]:ALn,36765
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].gpin2[1]:CLK,36231
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].gpin2[1]:D,38655
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].gpin2[1]:Q,36231
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_155:IPB,
TEMP_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:ALn,
TEMP_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:CLK,37485
TEMP_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:D,38655
TEMP_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:Q,37485
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_a2[0]:A,34122
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_a2[0]:B,36336
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_a2[0]:Y,34122
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[5]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[5]:CLK,33430
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[5]:D,35065
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[5]:Q,33430
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl_18[1]:A,31553
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl_18[1]:B,37512
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl_18[1]:C,31569
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0l.CI2COOIl_18[1]:Y,31553
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][5]:ALn,36765
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][5]:CLK,33875
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][5]:D,37038
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][5]:EN,33069
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[0].REG_GEN.CONFIG_reg[0][5]:Q,33875
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIOl:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIOl:CLK,35118
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIOl:D,28431
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIOl:EN,38393
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIOl:Q,35118
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_214:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_214:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m5[4]:A,30430
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m5[4]:B,27931
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m5[4]:C,34929
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO00l.CI2ClO0I_9_m5[4]:Y,27931
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPB,
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15:A,34768
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15:B,35579
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15:C,33147
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15:D,34115
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15:Y,33147
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClI0I_2_sqmuxa:A,28869
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClI0I_2_sqmuxa:B,28530
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClI0I_2_sqmuxa:C,37167
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClI0I_2_sqmuxa:D,30683
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClI0I_2_sqmuxa:Y,28530
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[6]:ALn,36765
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[6]:CLK,36353
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[6]:D,33865
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI[6]:Q,36353
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_12:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_12:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_17:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_17:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_3:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_3:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_3:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_144:A,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_144:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_56:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_56:IPB,
GPIO_IN_0_ibuf/U0/U_IOINFF:A,
GPIO_IN_0_ibuf/U0/U_IOINFF:Y,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux[3]:A,32476
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux[3]:B,32331
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux[3]:C,33926
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux[3]:D,33811
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux[3]:FCO,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux[3]:Y,32331
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un2_CI2CllIl_4:A,36231
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un2_CI2CllIl_4:B,35071
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un2_CI2CllIl_4:C,31262
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un2_CI2CllIl_4:D,32342
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un2_CI2CllIl_4:Y,31262
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il12:A,32603
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il12:B,31629
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il12:C,34911
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il12:D,34640
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il12:Y,31629
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].APB_32.INTR_reg_52_1_RNO[1]:A,35339
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].APB_32.INTR_reg_52_1_RNO[1]:B,35344
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].APB_32.INTR_reg_52_1_RNO[1]:Y,35339
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il_1_i_o2:A,32890
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il_1_i_o2:B,32822
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2CO0Il_1_i_o2:Y,32822
TEMP_sb_0/CoreGPIO_0_0/edge_neg_2_sqmuxa_i:A,37486
TEMP_sb_0/CoreGPIO_0_0/edge_neg_2_sqmuxa_i:B,36349
TEMP_sb_0/CoreGPIO_0_0/edge_neg_2_sqmuxa_i:C,31749
TEMP_sb_0/CoreGPIO_0_0/edge_neg_2_sqmuxa_i:Y,31749
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_1[2]:A,31481
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_1[2]:B,29141
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_1[2]:C,32593
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_1[2]:D,32461
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_1[2]:Y,29141
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_2:A,35365
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_2:B,35236
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_2:C,35158
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_2:D,34015
TEMP_sb_0/CoreGPIO_0_0/xhdl1.GEN_BITS[1].REG_INT.un20_intr_2:Y,34015
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1lI_RNO[5]:A,35065
