pin,slack
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[3]:CC,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[3]:D,15373
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[3]:P,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[3]:UB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[3]:Y,13684
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_105:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_105:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.sercon21_0_0:A,13526
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.sercon21_0_0:B,13575
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.sercon21_0_0:C,13620
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.sercon21_0_0:Y,13526
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_PSEL:A,11305
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_PSEL:B,11366
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_PSEL:C,10062
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_PSEL:D,9137
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_PSEL:Y,9137
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_19[3]:A,8990
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_19[3]:B,8832
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_19[3]:C,17279
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_19[3]:D,17470
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_19[3]:Y,8832
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_19[0]:A,10018
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_19[0]:B,8884
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_19[0]:C,17390
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_19[0]:Y,8884
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_202:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_202:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_91:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_91:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3[4]:A,12899
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3[4]:B,11623
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3[4]:C,10810
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3[4]:D,10610
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_i_a3[4]:Y,10610
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1:An,
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1:YR,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_76:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_76:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_258:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_258:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0[0]:A,15308
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0[0]:B,13924
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0[0]:C,17390
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0[0]:D,17390
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0[0]:Y,13924
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_217:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_217:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_217:IPC,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_183:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_183:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/busfree_RNO:A,17413
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/busfree_RNO:Y,17413
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.ANC3:A,13022
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.ANC3:B,12934
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.ANC3:C,13087
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.ANC3:D,12831
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.ANC3:Y,12831
OSC_C0_0/OSC_C0_0/I_RCOSC_25_50MHZ_FAB_CLKINT/U0_RGB1_RGB1:An,
OSC_C0_0/OSC_C0_0/I_RCOSC_25_50MHZ_FAB_CLKINT/U0_RGB1_RGB1:YR,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_i_o4_0[4]:A,14368
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_i_o4_0[4]:B,14356
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_i_o4_0[4]:Y,14356
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m11_3_1:A,15301
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m11_3_1:B,15196
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m11_3_1:C,15345
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m11_3_1:Y,15196
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:CLK,15248
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:D,17328
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:EN,16222
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/starto_en:Q,15248
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1[3]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1[3]:CLK,11961
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1[3]:D,8832
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1[3]:Q,11961
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat5_0_0:A,11199
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat5_0_0:B,11450
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat5_0_0:C,11448
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_write_proc.serdat5_0_0:Y,11199
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_66:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_66:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_224:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_224:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_12_iv_i_RNO:A,10298
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_12_iv_i_RNO:B,12785
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_12_iv_i_RNO:C,14365
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_12_iv_i_RNO:Y,10298
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[1]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[1]:CLK,17243
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[1]:D,17356
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[1]:Q,17243
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_framesync29_1:A,14206
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_framesync29_1:B,13968
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_framesync29_1:C,15300
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_framesync29_1:Y,13968
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[0]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[0]:CLK,17440
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[0]:D,17477
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[0]:Q,17440
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_ov_8_0_a2:A,15155
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_ov_8_0_a2:B,13985
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_ov_8_0_a2:C,14959
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_ov_8_0_a2:D,15037
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_ov_8_0_a2:Y,13985
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_48:IPA,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_sync_proc.fsmmod7:A,15044
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_sync_proc.fsmmod7:B,15236
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_sync_proc.fsmmod7:C,12674
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_sync_proc.fsmmod7:D,12672
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_sync_proc.fsmmod7:Y,12672
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sersta45_3:A,14048
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sersta45_3:B,13066
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sersta45_3:C,13994
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sersta45_3:Y,13066
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_RNO[3]:A,16018
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_RNO[3]:B,17289
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_RNO[3]:C,16181
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_RNO[3]:D,15269
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_RNO[3]:Y,15269
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_143:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_5[3]:A,16390
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_5[3]:B,14187
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_5[3]:C,17421
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_5[3]:D,17322
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_5[3]:Y,14187
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[6]:A,13811
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[6]:B,14868
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[6]:C,16495
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[6]:CC,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[6]:D,16590
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[6]:P,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[6]:UB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[6]:Y,13811
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_166:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg_RNO[0]:A,17477
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg_RNO[0]:B,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg_RNO[0]:Y,17477
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[6]:A,13770
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[6]:B,12672
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[6]:C,17367
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[6]:D,17371
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[6]:Y,12672
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.un1_pedetect_1:A,10539
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.un1_pedetect_1:B,12021
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_sync_proc.un1_pedetect_1:Y,10539
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_173:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_173:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:IPB,
mdr_COREI2C_C0_0/COREI2C_C0_0/BCLK_ff0_CFG1A_TEST:A,
mdr_COREI2C_C0_0/COREI2C_C0_0/BCLK_ff0_CFG1A_TEST:Y,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4_1[1]:A,9850
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4_1[1]:B,8648
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4_1[1]:Y,8648
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[4]:A,17466
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[4]:B,15707
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[4]:C,9755
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[4]:D,11378
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[4]:Y,9755
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m19x:A,15269
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m19x:B,16319
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_write_proc.sersta_2_4_0_.m19x:Y,15269
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta[3]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta[3]:CLK,16495
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta[3]:D,15269
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta[3]:Q,16495
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_44:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_44:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_222:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_222:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[3]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[3]:CLK,15315
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[3]:D,14276
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync[3]:Q,15315
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_comb_proc.fsmsta_nxt125:A,9678
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_comb_proc.fsmsta_nxt125:B,9699
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_comb_proc.fsmsta_nxt125:C,8435
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_comb_proc.fsmsta_nxt125:Y,8435
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:A,13315
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPA,13315
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_7:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_164:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_164:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_80:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_80:IPB,
SCLI_ibuf[0]/U0/U_IOPAD:PAD,
SCLI_ibuf[0]/U0/U_IOPAD:Y,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.adrcomp17:A,9722
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.adrcomp17:B,9845
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.adrcomp17:C,9692
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.adrcomp17:Y,9692
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_47:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_158:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_113:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_113:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_5[0]:A,17390
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_5[0]:B,17548
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_5[0]:C,14187
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_5[0]:Y,14187
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNI76OA7[3]:A,9897
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNI76OA7[3]:B,9821
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNI76OA7[3]:Y,9821
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_157:IPA,
OSC_C0_0/OSC_C0_0/I_RCOSC_25_50MHZ_FAB_CLKINT/U0_RGB1_RGB6:An,
OSC_C0_0/OSC_C0_0/I_RCOSC_25_50MHZ_FAB_CLKINT/U0_RGB1_RGB6:YR,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_sersta50_1:A,14007
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_sersta50_1:B,15344
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_sersta50_1:C,15137
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_sersta50_1:Y,14007
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect:CLK,12981
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect:D,17289
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect:EN,17261
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect:Q,12981
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_3_sqmuxa:A,13760
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_3_sqmuxa:B,13796
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_3_sqmuxa:C,11691
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_3_sqmuxa:D,12896
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_3_sqmuxa:Y,11691
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_6:A,13337
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_6:IPA,13337
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_6:IPB,
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[3]:ALn,
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[3]:CLK,15041
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[3]:D,16994
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[3]:EN,13425
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[3]:Q,15041
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_102:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_102:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/m56_2_1_1_1_wmux:A,12127
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/m56_2_1_1_1_wmux:B,11859
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/m56_2_1_1_1_wmux:C,9676
